sr	TABLE_NAME	COLUMN_ID	COLUMN_NAME	DATA_TYPE	DATA_LENGTH	DATA_PRECISION	DATA_SCALE	NULLABLE
6073	V_GET_AIS_POST_COMPLIANCE_RPT	22	NEXT_R_ID	NUMBER	22			Y
6074	V_GET_AIS_POST_COMPLIANCE_RPT	23	PER_R_ID	NUMBER	22			Y
6075	V_GET_AIS_POST_COMPLIANCE_RPT	24	C_STATUS_UP	NUMBER	22			Y
6076	V_GET_AIS_POST_COMPLIANCE_RPT	25	C_STATUS_DOWN	NUMBER	22			Y
6077	V_GET_AIS_POST_COMPLIANCE_RPT	26	COM_CYCLE	NUMBER	22			Y
6078	V_GET_AIS_POST_COMPLIANCE_RPT	27	REC_FROM	VARCHAR2	218			Y
6079	V_GET_ALL_PARA_TEXT	1	COM_ID	NUMBER	22			Y
6080	V_GET_ALL_PARA_TEXT	2	ENTITY_ID	NUMBER	22			Y
6081	V_GET_ALL_PARA_TEXT	3	IND	VARCHAR2	500			Y
6082	V_GET_ALL_PARA_TEXT	4	GIST_OF_PARAS	VARCHAR2	4000			Y
6083	V_GET_ALL_PARA_TEXT	5	TEXT	CLOB	4000			Y
6084	V_GET_ALL_PARA_TEXT_FOR_REFERENCE	1	COM_ID	NUMBER	22			Y
6085	V_GET_ALL_PARA_TEXT_FOR_REFERENCE	2	ENTITY_ID	NUMBER	22			Y
6086	V_GET_ALL_PARA_TEXT_FOR_REFERENCE	3	OLD_PARA_ID	NUMBER	22			Y
6087	V_GET_ALL_PARA_TEXT_FOR_REFERENCE	4	NEW_PARA_ID	NUMBER	22			Y
6088	V_GET_ALL_PARA_TEXT_FOR_REFERENCE	5	AUDIT_PERIOD	VARCHAR2	500			Y
6089	V_GET_ALL_PARA_TEXT_FOR_REFERENCE	6	PARA_STATUS	NUMBER	22			Y
6090	V_GET_ALL_PARA_TEXT_FOR_REFERENCE	7	AUDITED_BY	NUMBER	22			Y
6091	V_GET_ALL_PARA_TEXT_FOR_REFERENCE	8	RISK	NUMBER	22			Y
6092	V_GET_ALL_PARA_TEXT_FOR_REFERENCE	9	IND	VARCHAR2	500			Y
6093	V_GET_ALL_PARA_TEXT_FOR_REFERENCE	10	PARA_NO	VARCHAR2	500			Y
6094	V_GET_ALL_PARA_TEXT_FOR_REFERENCE	11	PARA_ADDED_ON	DATE	7			Y
6095	V_GET_ALL_PARA_TEXT_FOR_REFERENCE	12	GIST_OF_PARAS	VARCHAR2	4000			Y
6096	V_GET_ALL_PARA_TEXT_FOR_REFERENCE	13	TEXT	CLOB	4000			Y
6097	V_GET_ANEX_AMOUNTS	1	N_PARA_ID	NUMBER	22			Y
6098	V_GET_ANEX_AMOUNTS	2	O_PARA_ID	NUMBER	22			Y
6099	V_GET_ANEX_AMOUNTS	3	AMOUNT	NUMBER	22			Y
6100	V_GET_ANEX_AMOUNTS	4	ENTITY_ID	NUMBER	22			Y
6101	V_GET_ANEX_AMOUNTS	5	IND	CHAR	1			Y
6102	V_GET_ANEX_NO_OF_RESPONSIBLE	1	N_PARA_ID	NUMBER	22			Y
6103	V_GET_ANEX_NO_OF_RESPONSIBLE	2	O_PARA_ID	NUMBER	22			Y
6104	V_GET_ANEX_NO_OF_RESPONSIBLE	3	NO_OF_EMP	NUMBER	22			Y
6105	V_GET_AUDITEE_PARAS_FAD_COMPLIANCE_PPNO	1	ID	NUMBER	22	8	0	Y
6106	V_GET_AUDITEE_PARAS_FAD_COMPLIANCE_PPNO	2	COM_ID	NUMBER	22			Y
6107	V_GET_AUDITEE_PARAS_FAD_COMPLIANCE_PPNO	3	ENG_ID	NUMBER	22			Y
6108	V_GET_AUDITEE_PARAS_FAD_COMPLIANCE_PPNO	4	OBS_ID	NUMBER	22	8	0	Y
6109	V_GET_AUDITEE_PARAS_FAD_COMPLIANCE_PPNO	5	ASSIGNEDBY	NUMBER	22	8	0	Y
6110	V_GET_AUDITEE_PARAS_FAD_COMPLIANCE_PPNO	6	PP_NO	NUMBER	22	8	0	Y
6111	V_GET_AUDITEE_PARAS_FAD_COMPLIANCE_PPNO	7	LASTUPDATEDBY	NUMBER	22	8	0	Y
6112	V_GET_AUDITEE_PARAS_FAD_COMPLIANCE_PPNO	8	LASTUPDATEDDATE	DATE	7			Y
6113	V_GET_AUDITEE_PARAS_FAD_COMPLIANCE_PPNO	9	IS_ACTIVE	VARCHAR2	1			Y
6114	V_GET_AUDITEE_PARAS_FAD_COMPLIANCE_PPNO	10	REMARKS	VARCHAR2	1			Y
6115	V_GET_AUDITEE_PARAS_FAD_COMPLIANCE_PPNO	11	LOAN_CASE	VARCHAR2	4000			Y
6116	V_GET_AUDITEE_PARAS_FAD_COMPLIANCE_PPNO	12	ACCOUNT_NUMBER	VARCHAR2	2000			Y
6117	V_GET_AUDITEE_PARAS_FAD_COMPLIANCE_PPNO	13	LC_AMOUNT	VARCHAR2	2000			Y
6118	V_GET_AUDITEE_PARAS_FAD_COMPLIANCE_PPNO	14	AC_AMOUNT	VARCHAR2	2000			Y
6119	V_GET_AUDITEE_PARAS_FAD_COMPLIANCE_PPNO	15	REF_P	VARCHAR2	100			Y
6120	V_GET_AUDITEE_PARAS_FAD_COMPLIANCE_PPNO	16	PARA_CATEGORY	CHAR	1			Y
6121	V_GET_AUDITEE_PARAS_TEXT_REF_REMARKS	1	REF_P	UNDEFINED	0			Y
6122	V_GET_AUDITEE_PARAS_TEXT_REF_REMARKS	2	OBS	UNDEFINED	0			Y
6123	V_GET_AUDITEE_PARAS_TEXT_REF_REMARKS	3	ID	UNDEFINED	0			Y
6124	V_GET_AUDITEE_PARAS_TEXT_REF_REMARKS	4	IMP_REMARKS	UNDEFINED	0			Y
6125	V_GET_AUDITEE_PP_RESPONSIBILITY	1	PERIOD	VARCHAR2	1000			Y
6126	V_GET_AUDITEE_PP_RESPONSIBILITY	2	ENGPLANID	NUMBER	22			Y
6127	V_GET_AUDITEE_PP_RESPONSIBILITY	3	ENTITY_NAME	VARCHAR2	1000			Y
6128	V_GET_AUDITEE_PP_RESPONSIBILITY	4	PARA_NO	VARCHAR2	1000			Y
6129	V_GET_AUDITEE_PP_RESPONSIBILITY	5	PP_NO	NUMBER	22	8	0	Y
6130	V_GET_AUDITEE_PP_RESPONSIBILITY	6	REF_P	VARCHAR2	1000			Y
6131	V_GET_AUDITEE_PP_RESPONSIBILITY	7	OLD_PARA_ID	NUMBER	22			Y
6132	V_GET_AUDITEE_PP_RESPONSIBILITY	8	AU_OBS_ID	NUMBER	22	8	0	Y
6133	V_GET_AUDITEE_PP_RESPONSIBILITY	9	LOAN_CASE	VARCHAR2	4000			Y
6134	V_GET_AUDITEE_PP_RESPONSIBILITY	10	ACCOUNT_NUMBER	VARCHAR2	500			Y
6135	V_GET_AUDITEE_PP_RESPONSIBILITY	11	LC_AMOUNT	VARCHAR2	500			Y
6136	V_GET_AUDITEE_PP_RESPONSIBILITY	12	AC_AMOUNT	VARCHAR2	500			Y
6137	V_GET_AUDITEE_PP_RESPONSIBILITY	13	AMOUNT_INVOLVED	VARCHAR2	1000			Y
6138	V_GET_AUDITEE_PP_RESPONSIBILITY	14	VOL_I_II	VARCHAR2	1000			Y
6139	V_GET_AUDITEE_PP_RESPONSIBILITY	15	GIST_OF_PARAS	VARCHAR2	4000			Y
6140	V_GET_AUDITEE_PP_RESPONSIBILITY	16	RESP_ROW_ID	NUMBER	22	8	0	Y
6141	V_GET_AUDITEE_PP_RESPONSIBILITY	17	STATUS	VARCHAR2	1			Y
6142	V_GET_AUDITEE_PP_RESPONSIBILITY	18	ANNEX	VARCHAR2	10			Y
6143	V_GET_AUDITEE_PP_RESPONSIBILITY	19	PARA_CATEGORY	CHAR	1			Y
6144	V_GET_AUDITEE_PP_RESPONSIBILITY_FOR_AUTHORIZATION	1	PP_NO	NUMBER	22			Y
6145	V_GET_AUDITEE_PP_RESPONSIBILITY_FOR_AUTHORIZATION	2	BRANCH_CODE	NUMBER	22			Y
6146	V_GET_AUDITEE_PP_RESPONSIBILITY_FOR_AUTHORIZATION	3	OLD_PARA_ID	NUMBER	22			Y
6147	V_GET_AUDITEE_PP_RESPONSIBILITY_FOR_AUTHORIZATION	4	NEW_PARA_ID	NUMBER	22			Y
6148	V_GET_AUDITEE_PP_RESPONSIBILITY_FOR_AUTHORIZATION	5	LOAN_CASE	VARCHAR2	4000			Y
6149	V_GET_AUDITEE_PP_RESPONSIBILITY_FOR_AUTHORIZATION	6	ACCOUNT_NUMBER	VARCHAR2	500			Y
6150	V_GET_AUDITEE_PP_RESPONSIBILITY_FOR_AUTHORIZATION	7	LC_AMOUNT	VARCHAR2	500			Y
6151	V_GET_AUDITEE_PP_RESPONSIBILITY_FOR_AUTHORIZATION	8	AC_AMOUNT	VARCHAR2	500			Y
6152	V_GET_AUDITEE_PP_RESPONSIBILITY_FOR_AUTHORIZATION	9	AMOUNT_INVOLVED	VARCHAR2	1000			Y
6153	V_GET_AUDITEE_PP_RESPONSIBILITY_FOR_AUTHORIZATION	10	STATUS	VARCHAR2	2			Y
6154	V_GET_AUDITEE_PP_RESPONSIBILITY_FOR_AUTHORIZATION	11	PARA_CATEGORY	CHAR	1			Y
6155	V_GET_AUDITEE_PP_RESPONSIBILITY_NEW	1	PERIOD	VARCHAR2	250			Y
6156	V_GET_AUDITEE_PP_RESPONSIBILITY_NEW	2	ENGPLANID	NUMBER	22	8	0	N
6157	V_GET_AUDITEE_PP_RESPONSIBILITY_NEW	3	ENTITY_NAME	VARCHAR2	100			Y
6158	V_GET_AUDITEE_PP_RESPONSIBILITY_NEW	4	MEMO_NUMBER	NUMBER	22	4	0	Y
6159	V_GET_AUDITEE_PP_RESPONSIBILITY_NEW	5	PP_NO	NUMBER	22	8	0	N
6160	V_GET_AUDITEE_PP_RESPONSIBILITY_NEW	6	REF_P	CHAR	0			Y
6161	V_GET_AUDITEE_PP_RESPONSIBILITY_NEW	7	OLD_PARA_ID	VARCHAR2	0			Y
6162	V_GET_AUDITEE_PP_RESPONSIBILITY_NEW	8	AU_OBS_ID	NUMBER	22	8	0	N
6163	V_GET_AUDITEE_PP_RESPONSIBILITY_NEW	9	LOAN_CASE	NUMBER	22			Y
6164	V_GET_AUDITEE_PP_RESPONSIBILITY_NEW	10	ACCOUNT_NUMBER	NUMBER	22			Y
6165	V_GET_AUDITEE_PP_RESPONSIBILITY_NEW	11	LC_AMOUNT	NUMBER	22			Y
6166	V_GET_AUDITEE_PP_RESPONSIBILITY_NEW	12	AC_AMOUNT	NUMBER	22			Y
6167	V_GET_AUDITEE_PP_RESPONSIBILITY_NEW	13	AMOUNT_INVOLVED	NUMBER	22	11	2	Y
6168	V_GET_AUDITEE_PP_RESPONSIBILITY_NEW	14	VOL_I_II	VARCHAR2	50			Y
6169	V_GET_AUDITEE_PP_RESPONSIBILITY_NEW	15	ANNEX	VARCHAR2	10			Y
6170	V_GET_AUDITEE_PP_RESPONSIBILITY_NEW	16	GIST_OF_PARAS	VARCHAR2	3000			Y
6171	V_GET_AUDITEE_PP_RESPONSIBILITY_NEW	17	RESP_ROW_ID	NUMBER	22	8	0	N
6172	V_GET_AUDITEE_PP_RESPONSIBILITY_NEW	18	BRANCH_CODE	NUMBER	22			Y
6173	V_GET_AUDITEE_PP_RESPONSIBILITY_NEW	19	STATUS	VARCHAR2	1			N
6174	V_GET_AUDITEE_PP_RESPONSIBILITY_OLD	1	PERIOD	VARCHAR2	1000			N
6175	V_GET_AUDITEE_PP_RESPONSIBILITY_OLD	2	ENTITY_NAME	VARCHAR2	1000			Y
6176	V_GET_AUDITEE_PP_RESPONSIBILITY_OLD	3	REF_P	VARCHAR2	1000			Y
6177	V_GET_AUDITEE_PP_RESPONSIBILITY_OLD	4	OLD_PARA_ID	NUMBER	22	8	0	N
6178	V_GET_AUDITEE_PP_RESPONSIBILITY_OLD	5	AU_OBS_ID	NUMBER	22	8	0	N
6179	V_GET_AUDITEE_PP_RESPONSIBILITY_OLD	6	PARA_NO	VARCHAR2	1000			Y
6180	V_GET_AUDITEE_PP_RESPONSIBILITY_OLD	7	PP_NO	NUMBER	22	8	0	N
6181	V_GET_AUDITEE_PP_RESPONSIBILITY_OLD	8	LOAN_CASE	VARCHAR2	4000			Y
6182	V_GET_AUDITEE_PP_RESPONSIBILITY_OLD	9	ACCOUNT_NUMBER	VARCHAR2	500			Y
6183	V_GET_AUDITEE_PP_RESPONSIBILITY_OLD	10	LC_AMOUNT	VARCHAR2	500			Y
6184	V_GET_AUDITEE_PP_RESPONSIBILITY_OLD	11	AC_AMOUNT	VARCHAR2	500			Y
6185	V_GET_AUDITEE_PP_RESPONSIBILITY_OLD	12	AMOUNT_INVOLVED	VARCHAR2	1000			Y
6186	V_GET_AUDITEE_PP_RESPONSIBILITY_OLD	13	VOL_I_II	VARCHAR2	1000			Y
6187	V_GET_AUDITEE_PP_RESPONSIBILITY_OLD	14	ANNEX	VARCHAR2	10			Y
6188	V_GET_AUDITEE_PP_RESPONSIBILITY_OLD	15	GIST_OF_PARAS	VARCHAR2	4000			Y
6189	V_GET_AUDITEE_PP_RESPONSIBILITY_OLD	16	BRANCH_CODE	NUMBER	22			Y
6190	V_GET_AUDITEE_PP_RESPONSIBILITY_OLD	17	RESP_ROW_ID	NUMBER	22	8	0	N
6191	V_GET_AUDITEE_PP_RESPONSIBILITY_OLD	18	STATUS	VARCHAR2	1			N
6192	V_GET_AUDIT_PLAN	1	CRITERIA_ID	NUMBER	22	15	0	N
6193	V_GET_AUDIT_PLAN	2	AUDITPERIODID	NUMBER	22	15	0	N
6194	V_GET_AUDIT_PLAN	3	AUDITEDBY	NUMBER	22	38	0	Y
6195	V_GET_AUDIT_PLAN	4	AUDITEE_SIZE	VARCHAR2	10			Y
6196	V_GET_AUDIT_PLAN	5	AUDITEE_RISK	VARCHAR2	10			Y
6197	V_GET_AUDIT_PLAN	6	NO_OF_DAYS	NUMBER	22	15	0	N
6198	V_GET_AUDIT_PLAN	7	ENTITY_ID	NUMBER	22	38	0	Y
6199	V_GET_AUDIT_PLAN	8	ENTITY_CODE	NUMBER	22			Y
6200	V_GET_AUDIT_PLAN	9	AUDITEE_NAME	VARCHAR2	100			Y
6201	V_GET_AUDIT_PLAN	10	FREQUENCY_DISCRIPTION	VARCHAR2	50			Y
6202	V_GET_AUDIT_PLAN	11	PERIOD_NAME	VARCHAR2	250			Y
6203	V_GET_AUDIT_TEAM_COUNT	1	T_ID	NUMBER	22	7	0	Y
6204	V_GET_AUDIT_TEAM_COUNT	2	NO_OF_MEMBERS	NUMBER	22			Y
6205	V_GET_AUDIT_TEAM_DETAILS	1	ENG_PLAN_ID	NUMBER	22			N
6206	V_GET_AUDIT_TEAM_DETAILS	2	T_ID	NUMBER	22	7	0	Y
6207	V_GET_AUDIT_TEAM_DETAILS	3	MEMBER_NAME	VARCHAR2	100			Y
6208	V_GET_AUDIT_TEAM_DETAILS	4	ROLE_TITLE	VARCHAR2	11			Y
6209	V_GET_AUDIT_TEAM_DETAILS	5	PP_NO	NUMBER	22			Y
6210	V_GET_BAC_ACTIONABLE_SUMMARY	1	MEETING_NUMBER	NUMBER	22	10	0	Y
6211	V_GET_BAC_ACTIONABLE_SUMMARY	2	TOTAL	NUMBER	22			Y
6212	V_GET_BAC_ACTIONABLE_SUMMARY	3	COMPLETED	NUMBER	22			Y
6213	V_GET_BAC_ACTIONABLE_SUMMARY	4	UN_COMPLETED	NUMBER	22			Y
6214	V_GET_BRANCH_DEPOSIT_ACCOUNTS	1	TEAM_MEM_PPNO	NUMBER	22			N
6215	V_GET_BRANCH_DEPOSIT_ACCOUNTS	2	NAME	VARCHAR2	100			Y
6216	V_GET_BRANCH_DEPOSIT_ACCOUNTS	3	ACC_NUMBER	VARCHAR2	25			Y
6217	V_GET_BRANCH_DEPOSIT_ACCOUNTS	4	ACCOUNTCATEGORY	VARCHAR2	100			Y
6218	V_GET_BRANCH_DEPOSIT_ACCOUNTS	5	OPENINGDATE	DATE	7			Y
6219	V_GET_BRANCH_DEPOSIT_ACCOUNTS	6	CNIC	VARCHAR2	13			Y
6220	V_GET_BRANCH_DEPOSIT_ACCOUNTS	7	ACC_TITLE	VARCHAR2	100			Y
6221	V_GET_BRANCH_DEPOSIT_ACCOUNTS	8	CUST_NAME	VARCHAR2	200			Y
6222	V_GET_BRANCH_DEPOSIT_ACCOUNTS	9	OLDACCOUNTNO	VARCHAR2	25			Y
6223	V_GET_BRANCH_DEPOSIT_ACCOUNTS	10	ACCOCUNTSTATUS	VARCHAR2	100			Y
6224	V_GET_BRANCH_DEPOSIT_ACCOUNTS	11	LASTTRANSACTIONDATE	DATE	7			Y
6225	V_GET_BRANCH_DEPOSIT_ACCOUNTS	12	CNICEXPIRYDATE	DATE	7			Y
6226	V_GET_BRANCH_KYC	1	NAME	VARCHAR2	100			Y
6227	V_GET_BRANCH_KYC	2	ACC_NUMBER	VARCHAR2	25			Y
6228	V_GET_BRANCH_KYC	3	ACCOUNTCATEGORY	VARCHAR2	100			Y
6229	V_GET_BRANCH_KYC	4	ACCOCUNTSTATUS	VARCHAR2	100			Y
6230	V_GET_BRANCH_KYC	5	OPENINGDATE	DATE	7			Y
6231	V_GET_BRANCH_KYC	6	CNIC	VARCHAR2	13			Y
6232	V_GET_BRANCH_KYC	7	ACC_TITLE	VARCHAR2	100			Y
6233	V_GET_BRANCH_KYC	8	CUST_NAME	VARCHAR2	200			Y
6234	V_GET_BRANCH_KYC	9	FATHERNAME	VARCHAR2	50			Y
6235	V_GET_BRANCH_KYC	10	HUSBANDNAME	VARCHAR2	50			Y
6236	V_GET_BRANCH_KYC	11	DOB	DATE	7			Y
6237	V_GET_BRANCH_KYC	12	CNICEXPIRYDATE	DATE	7			Y
6238	V_GET_BRANCH_KYC	13	LASTTRANSACTIONDATE	DATE	7			Y
6239	V_GET_BRANCH_KYC	14	PHONERES	VARCHAR2	25			Y
6240	V_GET_BRANCH_KYC	15	PHONEOFF	VARCHAR2	25			Y
6241	V_GET_BRANCH_KYC	16	PHONECELL	VARCHAR2	25			Y
6242	V_GET_BRANCH_KYC	17	PREMISEDETAILS	VARCHAR2	1000			Y
6243	V_GET_BRANCH_KYC	18	MOTHERNAME	VARCHAR2	50			Y
6244	V_GET_BRANCH_KYC	19	BMVS_VERIFIED	CHAR	1			Y
6245	V_GET_BRANCH_KYC	20	ISCNICEXPIRED	CHAR	1			Y
6246	V_GET_BRANCH_KYC	21	INCOME_SOURCESID	NUMBER	22			Y
6247	V_GET_BRANCH_KYC	22	BORROWER_STATUS_ID	NUMBER	22	6	0	Y
6248	V_GET_CBAS_ENTITIES	1	ORG_UNITID	NUMBER	22	38	0	N
6249	V_GET_CBAS_ENTITIES	2	NAME	VARCHAR2	100			Y
6250	V_GET_CBAS_ENTITIES	3	CODE	VARCHAR2	25			Y
6251	V_GET_CBAS_ENTITIES	4	ORG_UNIT_TYPEID	NUMBER	22	38	0	Y
6252	V_GET_CBAS_ENTITIES	5	ACTIVE	CHAR	1			Y
6253	V_GET_CBAS_ENTITIES	6	ADDRESS	VARCHAR2	400			Y
6254	V_GET_CBAS_ENTITIES	7	PHONENO	VARCHAR2	15			Y
6255	V_GET_CBAS_ENTITIES	8	ISONLINE	VARCHAR2	1			Y
6256	V_GET_COMPLIANCE_PROGRESS_APPROVER	1	APPROVER_PPNO	NUMBER	22			Y
6257	V_GET_COMPLIANCE_PROGRESS_APPROVER	2	APPROVER_NAME	VARCHAR2	101			Y
6258	V_GET_COMPLIANCE_PROGRESS_APPROVER	3	TOTAL	NUMBER	22			Y
6259	V_GET_COMPLIANCE_PROGRESS_APPROVER	4	SETTLED	NUMBER	22			Y
6260	V_GET_COMPLIANCE_PROGRESS_APPROVER	5	REFERRED_BACK	NUMBER	22			Y
6261	V_GET_COMPLIANCE_PROGRESS_APPROVER	6	PENDING	NUMBER	22			Y
6262	V_GET_COMPLIANCE_PROGRESS_APPROVER_DETAILS	1	COMPLIANCE_UNIT	VARCHAR2	100			Y
6263	V_GET_COMPLIANCE_PROGRESS_APPROVER_DETAILS	2	PARENT_ID	NUMBER	22	38	0	Y
6264	V_GET_COMPLIANCE_PROGRESS_APPROVER_DETAILS	3	P_NAME	VARCHAR2	1000			Y
6265	V_GET_COMPLIANCE_PROGRESS_APPROVER_DETAILS	4	ENTITY_ID	NUMBER	22	38	0	Y
6266	V_GET_COMPLIANCE_PROGRESS_APPROVER_DETAILS	5	CODE	NUMBER	22			Y
6267	V_GET_COMPLIANCE_PROGRESS_APPROVER_DETAILS	6	NAME	VARCHAR2	100			Y
6268	V_GET_COMPLIANCE_PROGRESS_APPROVER_DETAILS	7	COM_KEY	VARCHAR2	120			Y
6269	V_GET_COMPLIANCE_PROGRESS_APPROVER_DETAILS	8	APPROVER_PPNO	NUMBER	22			Y
6270	V_GET_COMPLIANCE_PROGRESS_APPROVER_DETAILS	9	APPROVER_NAME	VARCHAR2	101			Y
6271	V_GET_COMPLIANCE_PROGRESS_APPROVER_DETAILS	10	TOTAL	NUMBER	22			Y
6272	V_GET_COMPLIANCE_PROGRESS_APPROVER_DETAILS	11	SATISFIED	NUMBER	22			Y
6273	V_GET_COMPLIANCE_PROGRESS_APPROVER_DETAILS	12	REFERED_BACK	NUMBER	22			Y
6274	V_GET_COMPLIANCE_PROGRESS_APPROVER_DETAILS	13	PENDING	NUMBER	22			Y
6275	V_GET_COMPLIANCE_PROGRESS_APPROVER_DETAILS_OLD	1	COMPLIANCE_UNIT	VARCHAR2	100			Y
6276	V_GET_COMPLIANCE_PROGRESS_APPROVER_DETAILS_OLD	2	PARENT_ID	NUMBER	22	38	0	Y
6277	V_GET_COMPLIANCE_PROGRESS_APPROVER_DETAILS_OLD	3	P_NAME	VARCHAR2	1000			Y
6278	V_GET_COMPLIANCE_PROGRESS_APPROVER_DETAILS_OLD	4	ENTITY_ID	NUMBER	22	38	0	Y
6279	V_GET_COMPLIANCE_PROGRESS_APPROVER_DETAILS_OLD	5	CODE	NUMBER	22			Y
6280	V_GET_COMPLIANCE_PROGRESS_APPROVER_DETAILS_OLD	6	NAME	VARCHAR2	100			Y
6281	V_GET_COMPLIANCE_PROGRESS_APPROVER_DETAILS_OLD	7	COM_KEY	VARCHAR2	120			Y
6282	V_GET_COMPLIANCE_PROGRESS_APPROVER_DETAILS_OLD	8	APPROVER_PPNO	NUMBER	22			Y
6283	V_GET_COMPLIANCE_PROGRESS_APPROVER_DETAILS_OLD	9	APPROVER_NAME	VARCHAR2	101			Y
6284	V_GET_COMPLIANCE_PROGRESS_APPROVER_DETAILS_OLD	10	TOTAL	NUMBER	22			Y
6285	V_GET_COMPLIANCE_PROGRESS_APPROVER_DETAILS_OLD	11	SATISFIED	NUMBER	22			Y
6286	V_GET_COMPLIANCE_PROGRESS_APPROVER_DETAILS_OLD	12	REFERED_BACK	NUMBER	22			Y
6287	V_GET_COMPLIANCE_PROGRESS_REVIEWER	1	REVIEWER_PPNO	NUMBER	22			Y
6288	V_GET_COMPLIANCE_PROGRESS_REVIEWER	2	REVIEWER_NAME	VARCHAR2	101			Y
6289	V_GET_COMPLIANCE_PROGRESS_REVIEWER	3	TOTAL	NUMBER	22			Y
6290	V_GET_COMPLIANCE_PROGRESS_REVIEWER	4	RECOMMENDED	NUMBER	22			Y
6291	V_GET_COMPLIANCE_PROGRESS_REVIEWER	5	REFERRED_BACK	NUMBER	22			Y
6292	V_GET_COMPLIANCE_PROGRESS_REVIEWER	6	PENDING	NUMBER	22			Y
6293	V_GET_COMPLIANCE_PROGRESS_REVIEWER_DETAILS	1	COMPLIANCE_UNIT	VARCHAR2	100			Y
6294	V_GET_COMPLIANCE_PROGRESS_REVIEWER_DETAILS	2	PARENT_ID	NUMBER	22	38	0	Y
6295	V_GET_COMPLIANCE_PROGRESS_REVIEWER_DETAILS	3	P_NAME	VARCHAR2	1000			Y
6296	V_GET_COMPLIANCE_PROGRESS_REVIEWER_DETAILS	4	ENTITY_ID	NUMBER	22	38	0	Y
6297	V_GET_COMPLIANCE_PROGRESS_REVIEWER_DETAILS	5	CODE	NUMBER	22			Y
6298	V_GET_COMPLIANCE_PROGRESS_REVIEWER_DETAILS	6	NAME	VARCHAR2	100			Y
6299	V_GET_COMPLIANCE_PROGRESS_REVIEWER_DETAILS	7	COM_KEY	VARCHAR2	120			Y
6300	V_GET_COMPLIANCE_PROGRESS_REVIEWER_DETAILS	8	REVIEWER_PPNO	NUMBER	22			Y
6301	V_GET_COMPLIANCE_PROGRESS_REVIEWER_DETAILS	9	REVIEWER_NAME	VARCHAR2	101			Y
6302	V_GET_COMPLIANCE_PROGRESS_REVIEWER_DETAILS	10	TOTAL	NUMBER	22			Y
6303	V_GET_COMPLIANCE_PROGRESS_REVIEWER_DETAILS	11	RECOMMENDED	NUMBER	22			Y
6304	V_GET_COMPLIANCE_PROGRESS_REVIEWER_DETAILS	12	REFERRED_BACK	NUMBER	22			Y
6305	V_GET_COMPLIANCE_PROGRESS_REVIEWER_DETAILS	13	PENDING	NUMBER	22			Y
6306	V_GET_COMPLIANCE_REVIEWER_APPROVER	1	ENTITY_ID	NUMBER	22	38	0	Y
6307	V_GET_COMPLIANCE_REVIEWER_APPROVER	2	COMPLIANCE_UNIT	VARCHAR2	100			Y
6308	V_GET_COMPLIANCE_REVIEWER_APPROVER	3	APPROVER_PPNO	NUMBER	22			Y
6309	V_GET_COMPLIANCE_REVIEWER_APPROVER	4	APPROVER_NAME	VARCHAR2	101			Y
6310	V_GET_COMPLIANCE_REVIEWER_APPROVER	5	REVIEWER_PPNO	NUMBER	22			Y
6311	V_GET_COMPLIANCE_REVIEWER_APPROVER	6	REVIEWER_NAME	VARCHAR2	101			Y
6312	V_GET_COMPLIANCE_REVIEWER_APPROVER	7	COM_KEY	VARCHAR2	120			Y
6313	V_GET_COMPLIANCE_REVIEWER_APPROVER_ENTITIES	1	APPROVER_PPNO	NUMBER	22			Y
6314	V_GET_COMPLIANCE_REVIEWER_APPROVER_ENTITIES	2	REVIEWER_PPNO	NUMBER	22			Y
6315	V_GET_COMPLIANCE_REVIEWER_APPROVER_ENTITIES	3	PARENT_ID	NUMBER	22	38	0	Y
6316	V_GET_COMPLIANCE_REVIEWER_APPROVER_ENTITIES	4	PARENT_CODE	NUMBER	22	38	0	Y
6317	V_GET_COMPLIANCE_REVIEWER_APPROVER_ENTITIES	5	P_NAME	VARCHAR2	1000			Y
6318	V_GET_COMPLIANCE_REVIEWER_APPROVER_ENTITIES	6	ENTITY_ID	NUMBER	22	38	0	Y
6319	V_GET_COMPLIANCE_REVIEWER_APPROVER_ENTITIES	7	CODE	NUMBER	22			Y
6320	V_GET_COMPLIANCE_REVIEWER_APPROVER_ENTITIES	8	NAME	VARCHAR2	100			Y
6321	V_GET_COMP_STATUS_ENTITYWISE	1	ENTITY_ID	NUMBER	22	38	0	Y
6322	V_GET_COMP_STATUS_ENTITYWISE	2	COM_KEY	VARCHAR2	120			Y
6323	V_GET_COMP_STATUS_ENTITYWISE	3	COMPLIANCE_UNIT	VARCHAR2	100			Y
6324	V_GET_COMP_STATUS_ENTITYWISE	4	PARENT_ID	NUMBER	22	38	0	Y
6325	V_GET_COMP_STATUS_ENTITYWISE	5	P_NAME	VARCHAR2	1000			Y
6326	V_GET_COMP_STATUS_ENTITYWISE	6	CODE	NUMBER	22			Y
6327	V_GET_COMP_STATUS_ENTITYWISE	7	NAME	VARCHAR2	100			Y
6328	V_GET_COMP_STATUS_ENTITYWISE	8	TOTAL_PARA	NUMBER	22			Y
6329	V_GET_COMP_STATUS_ENTITYWISE	9	TOTAL_COMP	NUMBER	22			Y
6330	V_GET_COMP_STATUS_ENTITYWISE	10	AUDITEE	NUMBER	22			Y
